Original_Log,Cleaned_Log,Cluster_ID,Category
[Sun Dec 04 17:12:55 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:12:55 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:12:55 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:12:55 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:12:56 2005] [notice] jk2_init() Found child 1397 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:12:57 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:12:57 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:17:07 2005] [notice] jk2_init() Found child 1414 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:17:07 2005] [notice] jk2_init() Found child 1412 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:17:07 2005] [notice] jk2_init() Found child 1413 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:38 2005] [notice] jk2_init() Found child 1448 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:38 2005] [notice] jk2_init() Found child 1439 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:38 2005] [notice] jk2_init() Found child 1441 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:38 2005] [notice] jk2_init() Found child 1450 in scoreboard slot 11,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:39 2005] [notice] jk2_init() Found child 1449 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:39 2005] [notice] jk2_init() Found child 1440 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:20:46 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:20:46 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:20:46 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:20:46 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:20:46 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:21:01 2005] [notice] jk2_init() Found child 1452 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:21:04 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:21:04 2005] [error] mod_jk child workerEnv in error state 8,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:26:04 2005] [notice] jk2_init() Found child 1461 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:26:39 2005] [notice] jk2_init() Found child 1462 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:27:13 2005] [notice] jk2_init() Found child 1466 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:28:00 2005] [notice] jk2_init() Found child 1470 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:28:42 2005] [notice] jk2_init() Found child 1477 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:28:41 2005] [notice] jk2_init() Found child 1476 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:00 2005] [notice] jk2_init() Found child 1501 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:00 2005] [notice] jk2_init() Found child 1502 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:00 2005] [notice] jk2_init() Found child 1498 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:00 2005] [notice] jk2_init() Found child 1499 in scoreboard slot 11,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:10 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:31:10 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:31:10 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:31:11 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:31:12 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:31:12 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:31:12 2005] [error] mod_jk child workerEnv in error state 8,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:31:12 2005] [error] mod_jk child workerEnv in error state 9,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:31:43 2005] [notice] jk2_init() Found child 1503 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:43 2005] [notice] jk2_init() Found child 1504 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:31:45 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:31:45 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:31:45 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:31:45 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:34:52 2005] [notice] jk2_init() Found child 1507 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:34:57 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:34:57 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:34:57 2005] [error] [client 61.138.216.82] Directory index forbidden by rule: /var/www/html/,sun dec        error   client      directory index forbidden by rule   var www html,2,app_log
[Sun Dec 04 17:36:14 2005] [notice] jk2_init() Found child 1512 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:36:14 2005] [notice] jk2_init() Found child 1513 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:37:08 2005] [notice] jk2_init() Found child 1517 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:37:08 2005] [notice] jk2_init() Found child 1518 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:37:47 2005] [notice] jk2_init() Found child 1520 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:37:47 2005] [notice] jk2_init() Found child 1521 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:39:00 2005] [notice] jk2_init() Found child 1529 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:39:01 2005] [notice] jk2_init() Found child 1530 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:39:00 2005] [notice] jk2_init() Found child 1528 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:39:00 2005] [notice] jk2_init() Found child 1527 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:43:08 2005] [notice] jk2_init() Found child 1565 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:43:08 2005] [error] jk2_init() Can't find child 1566 in scoreboard,sun dec        error  jk_init   can t find child  in scoreboard,5,app_log
[Sun Dec 04 17:43:08 2005] [notice] jk2_init() Found child 1561 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:43:08 2005] [notice] jk2_init() Found child 1563 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:43:08 2005] [notice] jk2_init() Found child 1562 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:43:08 2005] [error] jk2_init() Can't find child 1567 in scoreboard,sun dec        error  jk_init   can t find child  in scoreboard,5,app_log
[Sun Dec 04 17:43:08 2005] [notice] jk2_init() Found child 1568 in scoreboard slot 13,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child workerEnv in error state 9,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child workerEnv in error state 8,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child init 1 -2,sun dec        error  mod_jk child init,7,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child workerEnv in error state 9,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child init 1 -2,sun dec        error  mod_jk child init,7,app_log
[Sun Dec 04 17:43:12 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 17:43:12 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 17:53:43 2005] [error] [client 218.39.132.175] Directory index forbidden by rule: /var/www/html/,sun dec        error   client      directory index forbidden by rule   var www html,2,app_log
[Sun Dec 04 18:24:22 2005] [error] [client 125.30.38.52] Directory index forbidden by rule: /var/www/html/,sun dec        error   client      directory index forbidden by rule   var www html,2,app_log
[Sun Dec 04 19:25:51 2005] [notice] jk2_init() Found child 1763 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 19:25:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 19:25:53 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 19:32:20 2005] [notice] jk2_init() Found child 1786 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 19:32:20 2005] [notice] jk2_init() Found child 1787 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
